date,title,artist,rank,spotify_url,img_url
2025-05-17,Blinding Lights,The Weeknd,8,https://open.spotify.com/search/Blinding%20Lights%20The%20Weeknd,https://api.freelogodesign.org/assets/blog/thumb/4ddcba00db4142899d322683c681601a_1176x840.jpg?t=638369603760000000
2025-05-17,Cruel Summer,Taylor Swift,9,https://open.spotify.com/search/Cruel%20Summer%20Taylor%20Swift,https://api.freelogodesign.org/assets/blog/thumb/4ddcba00db4142899d322683c681601a_1176x840.jpg?t=638369603760000000
2025-05-17,Heat Waves,Glass Animals,10,https://open.spotify.com/search/Heat%20Waves%20Glass%20Animals,https://api.freelogodesign.org/assets/blog/thumb/4ddcba00db4142899d322683c681601a_1176x840.jpg?t=638369603760000000
2025-05-24,Flowers,Miley Cyrus,1,https://open.spotify.com/search/Flowers%20Miley%20Cyrus,https://api.freelogodesign.org/assets/blog/thumb/4ddcba00db4142899d322683c681601a_1176x840.jpg?t=638369603760000000
2025-05-24,Cruel Summer,Taylor Swift,2,https://open.spotify.com/search/Cruel%20Summer%20Taylor%20Swift,https://api.freelogodesign.org/assets/blog/thumb/4ddcba00db4142899d322683c681601a_1176x840.jpg?t=638369603760000000
2025-05-24,Starboy,The Weeknd,3,https://open.spotify.com/search/Starboy%20The%20Weeknd,https://api.freelogodesign.org/assets/blog/thumb/4ddcba00db4142899d322683c681601a_1176x840.jpg?t=638369603760000000
2025-05-24,Blinding Lights,The Weeknd,4,https://open.spotify.com/search/Blinding%20Lights%20The%20Weeknd,https://api.freelogodesign.org/assets/blog/thumb/4ddcba00db4142899d322683c681601a_1176x840.jpg?t=638369603760000000
2025-05-24,Vampire,Olivia Rodrigo,5,https://open.spotify.com/search/Vampire%20Olivia%20Rodrigo,https://api.freelogodesign.org/assets/blog/thumb/4ddcba00db4142899d322683c681601a_1176x840.jpg?t=638369603760000000
2025-05-24,Stay,The Kid LAROI,6,https://open.spotify.com/search/Stay%20The%20Kid%20LAROI,https://api.freelogodesign.org/assets/blog/thumb/4ddcba00db4142899d322683c681601a_1176x840.jpg?t=638369603760000000
2025-05-24,Anti-Hero,Taylor Swift,7,https://open.spotify.com/search/Anti-Hero%20Taylor%20Swift,https://api.freelogodesign.org/assets/blog/thumb/4ddcba00db4142899d322683c681601a_1176x840.jpg?t=638369603760000000
2025-05-24,Heat Waves,Glass Animals,8,https://open.spotify.com/search/Heat%20Waves%20Glass%20Animals,https://api.freelogodesign.org/assets/blog/thumb/4ddcba00db4142899d322683c681601a_1176x840.jpg?t=638369603760000000
2025-05-24,As It Was,Harry Styles,9,https://open.spotify.com/search/As%20It%20Was%20Harry%20Styles,https://api.freelogodesign.org/assets/blog/thumb/4ddcba00db4142899d322683c681601a_1176x840.jpg?t=638369603760000000
2025-05-24,Levitating,Dua Lipa,10,https://open.spotify.com/search/Levitating%20Dua%20Lipa,https://api.freelogodesign.org/assets/blog/thumb/4ddcba00db4142899d322683c681601a_1176x840.jpg?t=638369603760000000
2025-05-31,Levitating,Dua Lipa,1,https://open.spotify.com/search/Levitating%20Dua%20Lipa,https://api.freelogodesign.org/assets/blog/thumb/4ddcba00db4142899d322683c681601a_1176x840.jpg?t=638369603760000000
2025-05-31,Anti-Hero,Taylor Swift,2,https://open.spotify.com/search/Anti-Hero%20Taylor%20Swift,https://api.freelogodesign.org/assets/blog/thumb/4ddcba00db4142899d322683c681601a_1176x840.jpg?t=638369603760000000
2025-05-31,Vampire,Olivia Rodrigo,3,https://open.spotify.com/search/Vampire%20Olivia%20Rodrigo,https://api.freelogodesign.org/assets/blog/thumb/4ddcba00db4142899d322683c681601a_1176x840.jpg?t=638369603760000000
2025-05-31,Blinding Lights,The Weeknd,4,https://open.spotify.com/search/Blinding%20Lights%20The%20Weeknd,https://api.freelogodesign.org/assets/blog/thumb/4ddcba00db4142899d322683c681601a_1176x840.jpg?t=638369603760000000
2025-05-31,Heat Waves,Glass Animals,5,https://open.spotify.com/search/Heat%20Waves%20Glass%20Animals,https://api.freelogodesign.org/assets/blog/thumb/4ddcba00db4142899d322683c681601a_1176x840.jpg?t=638369603760000000
2025-05-31,As It Was,Harry Styles,6,https://open.spotify.com/search/As%20It%20Was%20Harry%20Styles,https://api.freelogodesign.org/assets/blog/thumb/4ddcba00db4142899d322683c681601a_1176x840.jpg?t=638369603760000000
2025-05-31,Cruel Summer,Taylor Swift,7,https://open.spotify.com/search/Cruel%20Summer%20Taylor%20Swift,https://api.freelogodesign.org/assets/blog/thumb/4ddcba00db4142899d322683c681601a_1176x840.jpg?t=638369603760000000
2025-05-31,Starboy,The Weeknd,8,https://open.spotify.com/search/Starboy%20The%20Weeknd,https://api.freelogodesign.org/assets/blog/thumb/4ddcba00db4142899d322683c681601a_1176x840.jpg?t=638369603760000000
2025-05-31,Flowers,Miley Cyrus,9,https://open.spotify.com/search/Flowers%20Miley%20Cyrus,https://api.freelogodesign.org/assets/blog/thumb/4ddcba00db4142899d322683c681601a_1176x840.jpg?t=638369603760000000
2025-05-31,Stay,The Kid LAROI,10,https://open.spotify.com/search/Stay%20The%20Kid%20LAROI,https://api.freelogodesign.org/assets/blog/thumb/4ddcba00db4142899d322683c681601a_1176x840.jpg?t=638369603760000000
2025-06-07,Heat Waves,Glass Animals,1,https://open.spotify.com/search/Heat%20Waves%20Glass%20Animals,https://api.freelogodesign.org/assets/blog/thumb/4ddcba00db4142899d322683c681601a_1176x840.jpg?t=638369603760000000
2025-06-07,Flowers,Miley Cyrus,2,https://open.spotify.com/search/Flowers%20Miley%20Cyrus,https://api.freelogodesign.org/assets/blog/thumb/4ddcba00db4142899d322683c681601a_1176x840.jpg?t=638369603760000000
2025-06-07,Levitating,Dua Lipa,3,https://open.spotify.com/search/Levitating%20Dua%20Lipa,https://api.freelogodesign.org/assets/blog/thumb/4ddcba00db4142899d322683c681601a_1176x840.jpg?t=638369603760000000
2025-06-07,Anti-Hero,Taylor Swift,4,https://open.spotify.com/search/Anti-Hero%20Taylor%20Swift,https://api.freelogodesign.org/assets/blog/thumb/4ddcba00db4142899d322683c681601a_1176x840.jpg?t=638369603760000000
2025-06-07,As It Was,Harry Styles,5,https://open.spotify.com/search/As%20It%20Was%20Harry%20Styles,https://api.freelogodesign.org/assets/blog/thumb/4ddcba00db4142899d322683c681601a_1176x840.jpg?t=638369603760000000
2025-06-07,Vampire,Olivia Rodrigo,6,https://open.spotify.com/search/Vampire%20Olivia%20Rodrigo,https://api.freelogodesign.org/assets/blog/thumb/4ddcba00db4142899d322683c681601a_1176x840.jpg?t=638369603760000000
2025-06-07,Stay,The Kid LAROI,7,https://open.spotify.com/search/Stay%20The%20Kid%20LAROI,https://api.freelogodesign.org/assets/blog/thumb/4ddcba00db4142899d322683c681601a_1176x840.jpg?t=638369603760000000
2025-06-07,Blinding Lights,The Weeknd,8,https://open.spotify.com/search/Blinding%20Lights%20The%20Weeknd,https://api.freelogodesign.org/assets/blog/thumb/4ddcba00db4142899d322683c681601a_1176x840.jpg?t=638369603760000000
2025-06-07,Starboy,The Weeknd,9,https://open.spotify.com/search/Starboy%20The%20Weeknd,https://api.freelogodesign.org/assets/blog/thumb/4ddcba00db4142899d322683c681601a_1176x840.jpg?t=638369603760000000
2025-06-07,Cruel Summer,Taylor Swift,10,https://open.spotify.com/search/Cruel%20Summer%20Taylor%20Swift,https://api.freelogodesign.org/assets/blog/thumb/4ddcba00db4142899d322683c681601a_1176x840.jpg?t=638369603760000000
2025-06-14,Stay,The Kid LAROI,1,https://open.spotify.com/search/Stay%20The%20Kid%20LAROI,https://api.freelogodesign.org/assets/blog/thumb/4ddcba00db4142899d322683c681601a_1176x840.jpg?t=638369603760000000
2025-06-14,Cruel Summer,Taylor Swift,2,https://open.spotify.com/search/Cruel%20Summer%20Taylor%20Swift,https://api.freelogodesign.org/assets/blog/thumb/4ddcba00db4142899d322683c681601a_1176x840.jpg?t=638369603760000000
2025-06-14,Levitating,Dua Lipa,3,https://open.spotify.com/search/Levitating%20Dua%20Lipa,https://api.freelogodesign.org/assets/blog/thumb/4ddcba00db4142899d322683c681601a_1176x840.jpg?t=638369603760000000
2025-06-14,Starboy,The Weeknd,4,https://open.spotify.com/search/Starboy%20The%20Weeknd,https://api.freelogodesign.org/assets/blog/thumb/4ddcba00db4142899d322683c681601a_1176x840.jpg?t=638369603760000000
2025-06-14,Flowers,Miley Cyrus,5,https://open.spotify.com/search/Flowers%20Miley%20Cyrus,https://api.freelogodesign.org/assets/blog/thumb/4ddcba00db4142899d322683c681601a_1176x840.jpg?t=638369603760000000
2025-06-14,As It Was,Harry Styles,6,https://open.spotify.com/search/As%20It%20Was%20Harry%20Styles,https://api.freelogodesign.org/assets/blog/thumb/4ddcba00db4142899d322683c681601a_1176x840.jpg?t=638369603760000000
2025-06-14,Vampire,Olivia Rodrigo,7,https://open.spotify.com/search/Vampire%20Olivia%20Rodrigo,https://api.freelogodesign.org/assets/blog/thumb/4ddcba00db4142899d322683c681601a_1176x840.jpg?t=638369603760000000
2025-06-14,Blinding Lights,The Weeknd,8,https://open.spotify.com/search/Blinding%20Lights%20The%20Weeknd,https://api.freelogodesign.org/assets/blog/thumb/4ddcba00db4142899d322683c681601a_1176x840.jpg?t=638369603760000000
2025-06-14,Heat Waves,Glass Animals,9,https://open.spotify.com/search/Heat%20Waves%20Glass%20Animals,https://api.freelogodesign.org/assets/blog/thumb/4ddcba00db4142899d322683c681601a_1176x840.jpg?t=638369603760000000
2025-06-14,Anti-Hero,Taylor Swift,10,https://open.spotify.com/search/Anti-Hero%20Taylor%20Swift,https://api.freelogodesign.org/assets/blog/thumb/4ddcba00db4142899d322683c681601a_1176x840.jpg?t=638369603760000000
2025-06-21,As It Was,Harry Styles,1,https://open.spotify.com/search/As%20It%20Was%20Harry%20Styles,https://api.freelogodesign.org/assets/blog/thumb/4ddcba00db4142899d322683c681601a_1176x840.jpg?t=638369603760000000
2025-06-21,Levitating,Dua Lipa,2,https://open.spotify.com/search/Levitating%20Dua%20Lipa,https://api.freelogodesign.org/assets/blog/thumb/4ddcba00db4142899d322683c681601a_1176x840.jpg?t=638369603760000000
2025-06-21,Anti-Hero,Taylor Swift,3,https://open.spotify.com/search/Anti-Hero%20Taylor%20Swift,https://api.freelogodesign.org/assets/blog/thumb/4ddcba00db4142899d322683c681601a_1176x840.jpg?t=638369603760000000
2025-06-21,Blinding Lights,The Weeknd,4,https://open.spotify.com/search/Blinding%20Lights%20The%20Weeknd,https://api.freelogodesign.org/assets/blog/thumb/4ddcba00db4142899d322683c681601a_1176x840.jpg?t=638369603760000000
2025-06-21,Vampire,Olivia Rodrigo,5,https://open.spotify.com/search/Vampire%20Olivia%20Rodrigo,https://api.freelogodesign.org/assets/blog/thumb/4ddcba00db4142899d322683c681601a_1176x840.jpg?t=638369603760000000
2025-06-21,Flowers,Miley Cyrus,6,https://open.spotify.com/search/Flowers%20Miley%20Cyrus,https://api.freelogodesign.org/assets/blog/thumb/4ddcba00db4142899d322683c681601a_1176x840.jpg?t=638369603760000000
2025-06-21,Stay,The Kid LAROI,7,https://open.spotify.com/search/Stay%20The%20Kid%20LAROI,https://api.freelogodesign.org/assets/blog/thumb/4ddcba00db4142899d322683c681601a_1176x840.jpg?t=638369603760000000
2025-06-21,Heat Waves,Glass Animals,8,https://open.spotify.com/search/Heat%20Waves%20Glass%20Animals,https://api.freelogodesign.org/assets/blog/thumb/4ddcba00db4142899d322683c681601a_1176x840.jpg?t=638369603760000000
2025-06-21,Starboy,The Weeknd,9,https://open.spotify.com/search/Starboy%20The%20Weeknd,https://api.freelogodesign.org/assets/blog/thumb/4ddcba00db4142899d322683c681601a_1176x840.jpg?t=638369603760000000
2025-06-21,Cruel Summer,Taylor Swift,10,https://open.spotify.com/search/Cruel%20Summer%20Taylor%20Swift,https://api.freelogodesign.org/assets/blog/thumb/4ddcba00db4142899d322683c681601a_1176x840.jpg?t=638369603760000000
2025-06-28,Starboy,The Weeknd,1,https://open.spotify.com/search/Starboy%20The%20Weeknd,https://api.freelogodesign.org/assets/blog/thumb/4ddcba00db4142899d322683c681601a_1176x840.jpg?t=638369603760000000
2025-06-28,Vampire,Olivia Rodrigo,2,https://open.spotify.com/search/Vampire%20Olivia%20Rodrigo,https://api.freelogodesign.org/assets/blog/thumb/4ddcba00db4142899d322683c681601a_1176x840.jpg?t=638369603760000000
2025-06-28,As It Was,Harry Styles,3,https://open.spotify.com/search/As%20It%20Was%20Harry%20Styles,https://api.freelogodesign.org/assets/blog/thumb/4ddcba00db4142899d322683c681601a_1176x840.jpg?t=638369603760000000
2025-06-28,Heat Waves,Glass Animals,4,https://open.spotify.com/search/Heat%20Waves%20Glass%20Animals,https://api.freelogodesign.org/assets/blog/thumb/4ddcba00db4142899d322683c681601a_1176x840.jpg?t=638369603760000000
2025-06-28,Blinding Lights,The Weeknd,5,https://open.spotify.com/search/Blinding%20Lights%20The%20Weeknd,https://api.freelogodesign.org/assets/blog/thumb/4ddcba00db4142899d322683c681601a_1176x840.jpg?t=638369603760000000
2025-06-28,Cruel Summer,Taylor Swift,6,https://open.spotify.com/search/Cruel%20Summer%20Taylor%20Swift,https://api.freelogodesign.org/assets/blog/thumb/4ddcba00db4142899d322683c681601a_1176x840.jpg?t=638369603760000000
2025-06-28,Stay,The Kid LAROI,7,https://open.spotify.com/search/Stay%20The%20Kid%20LAROI,https://api.freelogodesign.org/assets/blog/thumb/4ddcba00db4142899d322683c681601a_1176x840.jpg?t=638369603760000000
2025-06-28,Anti-Hero,Taylor Swift,8,https://open.spotify.com/search/Anti-Hero%20Taylor%20Swift,https://api.freelogodesign.org/assets/blog/thumb/4ddcba00db4142899d322683c681601a_1176x840.jpg?t=638369603760000000
2025-06-28,Levitating,Dua Lipa,9,https://open.spotify.com/search/Levitating%20Dua%20Lipa,https://api.freelogodesign.org/assets/blog/thumb/4ddcba00db4142899d322683c681601a_1176x840.jpg?t=638369603760000000
2025-06-28,Flowers,Miley Cyrus,10,https://open.spotify.com/search/Flowers%20Miley%20Cyrus,https://api.freelogodesign.org/assets/blog/thumb/4ddcba00db4142899d322683c681601a_1176x840.jpg?t=638369603760000000
2025-07-05,Levitating,Dua Lipa,1,https://open.spotify.com/search/Levitating%20Dua%20Lipa,https://api.freelogodesign.org/assets/blog/thumb/4ddcba00db4142899d322683c681601a_1176x840.jpg?t=638369603760000000
2025-07-05,Heat Waves,Glass Animals,2,https://open.spotify.com/search/Heat%20Waves%20Glass%20Animals,https://api.freelogodesign.org/assets/blog/thumb/4ddcba00db4142899d322683c681601a_1176x840.jpg?t=638369603760000000
2025-07-05,As It Was,Harry Styles,3,https://open.spotify.com/search/As%20It%20Was%20Harry%20Styles,https://api.freelogodesign.org/assets/blog/thumb/4ddcba00db4142899d322683c681601a_1176x840.jpg?t=638369603760000000
2025-07-05,Anti-Hero,Taylor Swift,4,https://open.spotify.com/search/Anti-Hero%20Taylor%20Swift,https://api.freelogodesign.org/assets/blog/thumb/4ddcba00db4142899d322683c681601a_1176x840.jpg?t=638369603760000000
2025-07-05,Cruel Summer,Taylor Swift,5,https://open.spotify.com/search/Cruel%20Summer%20Taylor%20Swift,https://api.freelogodesign.org/assets/blog/thumb/4ddcba00db4142899d322683c681601a_1176x840.jpg?t=638369603760000000
2025-07-05,Starboy,The Weeknd,6,https://open.spotify.com/search/Starboy%20The%20Weeknd,https://api.freelogodesign.org/assets/blog/thumb/4ddcba00db4142899d322683c681601a_1176x840.jpg?t=638369603760000000
2025-07-05,Blinding Lights,The Weeknd,7,https://open.spotify.com/search/Blinding%20Lights%20The%20Weeknd,https://api.freelogodesign.org/assets/blog/thumb/4ddcba00db4142899d322683c681601a_1176x840.jpg?t=638369603760000000
2025-07-05,Stay,The Kid LAROI,8,https://open.spotify.com/search/Stay%20The%20Kid%20LAROI,https://api.freelogodesign.org/assets/blog/thumb/4ddcba00db4142899d322683c681601a_1176x840.jpg?t=638369603760000000
2025-07-05,Vampire,Olivia Rodrigo,9,https://open.spotify.com/search/Vampire%20Olivia%20Rodrigo,https://api.freelogodesign.org/assets/blog/thumb/4ddcba00db4142899d322683c681601a_1176x840.jpg?t=638369603760000000
2025-07-05,Flowers,Miley Cyrus,10,https://open.spotify.com/search/Flowers%20Miley%20Cyrus,https://api.freelogodesign.org/assets/blog/thumb/4ddcba00db4142899d322683c681601a_1176x840.jpg?t=638369603760000000
2025-07-12,Anti-Hero,Taylor Swift,1,https://open.spotify.com/search/Anti-Hero%20Taylor%20Swift,https://api.freelogodesign.org/assets/blog/thumb/4ddcba00db4142899d322683c681601a_1176x840.jpg?t=638369603760000000
2025-07-12,Flowers,Miley Cyrus,2,https://open.spotify.com/search/Flowers%20Miley%20Cyrus,https://api.freelogodesign.org/assets/blog/thumb/4ddcba00db4142899d322683c681601a_1176x840.jpg?t=638369603760000000
2025-07-12,Cruel Summer,Taylor Swift,3,https://open.spotify.com/search/Cruel%20Summer%20Taylor%20Swift,https://api.freelogodesign.org/assets/blog/thumb/4ddcba00db4142899d322683c681601a_1176x840.jpg?t=638369603760000000
2025-07-12,Stay,The Kid LAROI,4,https://open.spotify.com/search/Stay%20The%20Kid%20LAROI,https://api.freelogodesign.org/assets/blog/thumb/4ddcba00db4142899d322683c681601a_1176x840.jpg?t=638369603760000000
2025-07-12,Vampire,Olivia Rodrigo,5,https://open.spotify.com/search/Vampire%20Olivia%20Rodrigo,https://api.freelogodesign.org/assets/blog/thumb/4ddcba00db4142899d322683c681601a_1176x840.jpg?t=638369603760000000
2025-07-12,Levitating,Dua Lipa,6,https://open.spotify.com/search/Levitating%20Dua%20Lipa,https://api.freelogodesign.org/assets/blog/thumb/4ddcba00db4142899d322683c681601a_1176x840.jpg?t=638369603760000000
2025-07-12,As It Was,Harry Styles,7,https://open.spotify.com/search/As%20It%20Was%20Harry%20Styles,https://api.freelogodesign.org/assets/blog/thumb/4ddcba00db4142899d322683c681601a_1176x840.jpg?t=638369603760000000
2025-07-12,Starboy,The Weeknd,8,https://open.spotify.com/search/Starboy%20The%20Weeknd,https://api.freelogodesign.org/assets/blog/thumb/4ddcba00db4142899d322683c681601a_1176x840.jpg?t=638369603760000000
2025-07-12,Blinding Lights,The Weeknd,9,https://open.spotify.com/search/Blinding%20Lights%20The%20Weeknd,https://api.freelogodesign.org/assets/blog/thumb/4ddcba00db4142899d322683c681601a_1176x840.jpg?t=638369603760000000
2025-07-12,Heat Waves,Glass Animals,10,https://open.spotify.com/search/Heat%20Waves%20Glass%20Animals,https://api.freelogodesign.org/assets/blog/thumb/4ddcba00db4142899d322683c681601a_1176x840.jpg?t=638369603760000000
2025-07-19,Heat Waves,Glass Animals,1,https://open.spotify.com/search/Heat%20Waves%20Glass%20Animals,https://api.freelogodesign.org/assets/blog/thumb/4ddcba00db4142899d322683c681601a_1176x840.jpg?t=638369603760000000
2025-07-19,As It Was,Harry Styles,2,https://open.spotify.com/search/As%20It%20Was%20Harry%20Styles,https://api.freelogodesign.org/assets/blog/thumb/4ddcba00db4142899d322683c681601a_1176x840.jpg?t=638369603760000000
2025-07-19,Cruel Summer,Taylor Swift,3,https://open.spotify.com/search/Cruel%20Summer%20Taylor%20Swift,https://api.freelogodesign.org/assets/blog/thumb/4ddcba00db4142899d322683c681601a_1176x840.jpg?t=638369603760000000
2025-07-19,Starboy,The Weeknd,4,https://open.spotify.com/search/Starboy%20The%20Weeknd,https://api.freelogodesign.org/assets/blog/thumb/4ddcba00db4142899d322683c681601a_1176x840.jpg?t=638369603760000000
2025-07-19,Blinding Lights,The Weeknd,5,https://open.spotify.com/search/Blinding%20Lights%20The%20Weeknd,https://api.freelogodesign.org/assets/blog/thumb/4ddcba00db4142899d322683c681601a_1176x840.jpg?t=638369603760000000
2025-07-19,Stay,The Kid LAROI,6,https://open.spotify.com/search/Stay%20The%20Kid%20LAROI,https://api.freelogodesign.org/assets/blog/thumb/4ddcba00db4142899d322683c681601a_1176x840.jpg?t=638369603760000000
2025-07-19,Vampire,Olivia Rodrigo,7,https://open.spotify.com/search/Vampire%20Olivia%20Rodrigo,https://api.freelogodesign.org/assets/blog/thumb/4ddcba00db4142899d322683c681601a_1176x840.jpg?t=638369603760000000
2025-07-19,Flowers,Miley Cyrus,8,https://open.spotify.com/search/Flowers%20Miley%20Cyrus,https://api.freelogodesign.org/assets/blog/thumb/4ddcba00db4142899d322683c681601a_1176x840.jpg?t=638369603760000000
2025-07-19,Anti-Hero,Taylor Swift,9,https://open.spotify.com/search/Anti-Hero%20Taylor%20Swift,https://api.freelogodesign.org/assets/blog/thumb/4ddcba00db4142899d322683c681601a_1176x840.jpg?t=638369603760000000
2025-07-19,Levitating,Dua Lipa,10,https://open.spotify.com/search/Levitating%20Dua%20Lipa,https://api.freelogodesign.org/assets/blog/thumb/4ddcba00db4142899d322683c681601a_1176x840.jpg?t=638369603760000000
2025-07-26,Starboy,The Weeknd,1,https://open.spotify.com/search/Starboy%20The%20Weeknd,https://api.freelogodesign.org/assets/blog/thumb/4ddcba00db4142899d322683c681601a_1176x840.jpg?t=638369603760000000
2025-07-26,Levitating,Dua Lipa,2,https://open.spotify.com/search/Levitating%20Dua%20Lipa,https://api.freelogodesign.org/assets/blog/thumb/4ddcba00db4142899d322683c681601a_1176x840.jpg?t=638369603760000000
2025-07-26,Flowers,Miley Cyrus,3,https://open.spotify.com/search/Flowers%20Miley%20Cyrus,https://api.freelogodesign.org/assets/blog/thumb/4ddcba00db4142899d322683c681601a_1176x840.jpg?t=638369603760000000
2025-07-26,Blinding Lights,The Weeknd,4,https://open.spotify.com/search/Blinding%20Lights%20The%20Weeknd,https://api.freelogodesign.org/assets/blog/thumb/4ddcba00db4142899d322683c681601a_1176x840.jpg?t=638369603760000000
2025-07-26,Anti-Hero,Taylor Swift,5,https://open.spotify.com/search/Anti-Hero%20Taylor%20Swift,https://api.freelogodesign.org/assets/blog/thumb/4ddcba00db4142899d322683c681601a_1176x840.jpg?t=638369603760000000
2025-07-26,Stay,The Kid LAROI,6,https://open.spotify.com/search/Stay%20The%20Kid%20LAROI,https://api.freelogodesign.org/assets/blog/thumb/4ddcba00db4142899d322683c681601a_1176x840.jpg?t=638369603760000000
2025-07-26,Heat Waves,Glass Animals,7,https://open.spotify.com/search/Heat%20Waves%20Glass%20Animals,https://api.freelogodesign.org/assets/blog/thumb/4ddcba00db4142899d322683c681601a_1176x840.jpg?t=638369603760000000
2025-07-26,Cruel Summer,Taylor Swift,8,https://open.spotify.com/search/Cruel%20Summer%20Taylor%20Swift,https://api.freelogodesign.org/assets/blog/thumb/4ddcba00db4142899d322683c681601a_1176x840.jpg?t=638369603760000000
2025-07-26,As It Was,Harry Styles,9,https://open.spotify.com/search/As%20It%20Was%20Harry%20Styles,https://api.freelogodesign.org/assets/blog/thumb/4ddcba00db4142899d322683c681601a_1176x840.jpg?t=638369603760000000
2025-07-26,Vampire,Olivia Rodrigo,10,https://open.spotify.com/search/Vampire%20Olivia%20Rodrigo,https://api.freelogodesign.org/assets/blog/thumb/4ddcba00db4142899d322683c681601a_1176x840.jpg?t=638369603760000000
2025-08-02,Blinding Lights,The Weeknd,1,https://open.spotify.com/search/Blinding%20Lights%20The%20Weeknd,https://api.freelogodesign.org/assets/blog/thumb/4ddcba00db4142899d322683c681601a_1176x840.jpg?t=638369603760000000
2025-08-02,Anti-Hero,Taylor Swift,2,https://open.spotify.com/search/Anti-Hero%20Taylor%20Swift,https://api.freelogodesign.org/assets/blog/thumb/4ddcba00db4142899d322683c681601a_1176x840.jpg?t=638369603760000000
2025-08-02,Starboy,The Weeknd,3,https://open.spotify.com/search/Starboy%20The%20Weeknd,https://api.freelogodesign.org/assets/blog/thumb/4ddcba00db4142899d322683c681601a_1176x840.jpg?t=638369603760000000
2025-08-02,Stay,The Kid LAROI,4,https://open.spotify.com/search/Stay%20The%20Kid%20LAROI,https://api.freelogodesign.org/assets/blog/thumb/4ddcba00db4142899d322683c681601a_1176x840.jpg?t=638369603760000000
2025-08-02,As It Was,Harry Styles,5,https://open.spotify.com/search/As%20It%20Was%20Harry%20Styles,https://api.freelogodesign.org/assets/blog/thumb/4ddcba00db4142899d322683c681601a_1176x840.jpg?t=638369603760000000
2025-08-02,Levitating,Dua Lipa,6,https://open.spotify.com/search/Levitating%20Dua%20Lipa,https://api.freelogodesign.org/assets/blog/thumb/4ddcba00db4142899d322683c681601a_1176x840.jpg?t=638369603760000000
2025-08-02,Cruel Summer,Taylor Swift,7,https://open.spotify.com/search/Cruel%20Summer%20Taylor%20Swift,https://api.freelogodesign.org/assets/blog/thumb/4ddcba00db4142899d322683c681601a_1176x840.jpg?t=638369603760000000
2025-08-02,Vampire,Olivia Rodrigo,8,https://open.spotify.com/search/Vampire%20Olivia%20Rodrigo,https://api.freelogodesign.org/assets/blog/thumb/4ddcba00db4142899d322683c681601a_1176x840.jpg?t=638369603760000000
2025-08-02,Flowers,Miley Cyrus,9,https://open.spotify.com/search/Flowers%20Miley%20Cyrus,https://api.freelogodesign.org/assets/blog/thumb/4ddcba00db4142899d322683c681601a_1176x840.jpg?t=638369603760000000
2025-08-02,Heat Waves,Glass Animals,10,https://open.spotify.com/search/Heat%20Waves%20Glass%20Animals,https://api.freelogodesign.org/assets/blog/thumb/4ddcba00db4142899d322683c681601a_1176x840.jpg?t=638369603760000000
2025-08-09,As It Was,Harry Styles,1,https://open.spotify.com/search/As%20It%20Was%20Harry%20Styles,https://api.freelogodesign.org/assets/blog/thumb/4ddcba00db4142899d322683c681601a_1176x840.jpg?t=638369603760000000
2025-08-09,Anti-Hero,Taylor Swift,2,https://open.spotify.com/search/Anti-Hero%20Taylor%20Swift,https://api.freelogodesign.org/assets/blog/thumb/4ddcba00db4142899d322683c681601a_1176x840.jpg?t=638369603760000000
2025-08-09,Vampire,Olivia Rodrigo,3,https://open.spotify.com/search/Vampire%20Olivia%20Rodrigo,https://api.freelogodesign.org/assets/blog/thumb/4ddcba00db4142899d322683c681601a_1176x840.jpg?t=638369603760000000
2025-08-09,Cruel Summer,Taylor Swift,4,https://open.spotify.com/search/Cruel%20Summer%20Taylor%20Swift,https://api.freelogodesign.org/assets/blog/thumb/4ddcba00db4142899d322683c681601a_1176x840.jpg?t=638369603760000000
2025-08-09,Heat Waves,Glass Animals,5,https://open.spotify.com/search/Heat%20Waves%20Glass%20Animals,https://api.freelogodesign.org/assets/blog/thumb/4ddcba00db4142899d322683c681601a_1176x840.jpg?t=638369603760000000
2025-08-09,Levitating,Dua Lipa,6,https://open.spotify.com/search/Levitating%20Dua%20Lipa,https://api.freelogodesign.org/assets/blog/thumb/4ddcba00db4142899d322683c681601a_1176x840.jpg?t=638369603760000000
2025-08-09,Flowers,Miley Cyrus,7,https://open.spotify.com/search/Flowers%20Miley%20Cyrus,https://api.freelogodesign.org/assets/blog/thumb/4ddcba00db4142899d322683c681601a_1176x840.jpg?t=638369603760000000
2025-08-09,Stay,The Kid LAROI,8,https://open.spotify.com/search/Stay%20The%20Kid%20LAROI,https://api.freelogodesign.org/assets/blog/thumb/4ddcba00db4142899d322683c681601a_1176x840.jpg?t=638369603760000000
2025-08-09,Blinding Lights,The Weeknd,9,https://open.spotify.com/search/Blinding%20Lights%20The%20Weeknd,https://api.freelogodesign.org/assets/blog/thumb/4ddcba00db4142899d322683c681601a_1176x840.jpg?t=638369603760000000
2025-08-09,Starboy,The Weeknd,10,https://open.spotify.com/search/Starboy%20The%20Weeknd,https://api.freelogodesign.org/assets/blog/thumb/4ddcba00db4142899d322683c681601a_1176x840.jpg?t=638369603760000000
2025-08-16,Flowers,Miley Cyrus,1,https://open.spotify.com/search/Flowers%20Miley%20Cyrus,https://api.freelogodesign.org/assets/blog/thumb/4ddcba00db4142899d322683c681601a_1176x840.jpg?t=638369603760000000
